Time_s,Altitude_m,Velocity_ms,Mass_kg,Acceleration_ms2,AccelG,Thrust_N,Drag_N,MachNumber,AtmDensity_kgm3,AtmPressure_Pa,CombTemp_K,CombPressure_Pa,NetForce_N
139.1,128900.723501,1243.127691,74243.766173,-7.93861023,-0.80951296,110100.00,0.835385,4.21338775,0.0000003178,0.0263,3300.00,4140000.00,-589392.321881
139.2,129025.036271,1242.333830,74241.336070,-7.93820114,-0.80947124,110100.00,0.822206,4.21069708,0.0000003132,0.0259,3300.00,4140000.00,-589342.658988
139.3,129149.269654,1241.540010,74238.905967,-7.93779231,-0.80942955,110100.00,0.809241,4.20800655,0.0000003086,0.0255,3300.00,4140000.00,-589293.016680
139.4,129273.423655,1240.746231,74236.475865,-7.93738372,-0.80938789,110100.00,0.796487,4.20531616,0.0000003042,0.0252,3300.00,4140000.00,-589243.394947
139.5,129397.498278,1239.952493,74234.045762,-7.93697538,-0.80934625,110100.00,0.783941,4.20262590,0.0000002998,0.0248,3300.00,4140000.00,-589193.793780
139.6,129521.493527,1239.158795,74231.615659,-7.93656730,-0.80930463,110100.00,0.771600,4.19993579,0.0000002954,0.0244,3300.00,4140000.00,-589144.213169
139.7,129645.409407,1238.365138,74229.185556,-7.93615946,-0.80926305,110100.00,0.759459,4.19724581,0.0000002911,0.0241,3300.00,4140000.00,-589094.653106
139.8,129769.245920,1237.571523,74226.755453,-7.93575187,-0.80922148,110100.00,0.747515,4.19455598,0.0000002869,0.0237,3300.00,4140000.00,-589045.113582
139.9,129893.003073,1236.777947,74224.325350,-7.93534454,-0.80917995,110100.00,0.735766,4.19186628,0.0000002828,0.0234,3300.00,4140000.00,-588995.594586
140.0,130016.680867,1235.984413,74221.895247,-7.93493745,-0.80913844,110100.00,0.724208,4.18917672,0.0000002787,0.0231,3300.00,4140000.00,-588946.096112
140.1,130140.279309,1235.190919,74219.465144,-7.93453061,-0.80909695,110100.00,0.712837,4.18648729,0.0000002747,0.0227,3300.00,4140000.00,-588896.618148
140.2,130263.798401,1234.397466,74217.035041,-7.93412402,-0.80905549,110100.00,0.701651,4.18379801,0.0000002707,0.0224,3300.00,4140000.00,-588847.160687
140.3,130387.238147,1233.604054,74214.604938,-7.93371769,-0.80901406,110100.00,0.690646,4.18110886,0.0000002668,0.0221,3300.00,4140000.00,-588797.723720
140.4,130510.598553,1232.810682,74212.174835,-7.93331160,-0.80897265,110100.00,0.679820,4.17841985,0.0000002630,0.0218,3300.00,4140000.00,-588748.307237
140.5,130633.879621,1232.017351,74209.744732,-7.93290576,-0.80893126,110100.00,0.669169,4.17573098,0.0000002592,0.0214,3300.00,4140000.00,-588698.911231
140.6,130757.081356,1231.224060,74207.314629,-7.93250017,-0.80888990,110100.00,0.658691,4.17304224,0.0000002554,0.0211,3300.00,4140000.00,-588649.535692
140.7,130880.203762,1230.430810,74204.884527,-7.93209483,-0.80884857,110100.00,0.648382,4.17035364,0.0000002518,0.0208,3300.00,4140000.00,-588600.180613
140.8,131003.246843,1229.637601,74202.454424,-7.93168973,-0.80880726,110100.00,0.638241,4.16766518,0.0000002482,0.0205,3300.00,4140000.00,-588550.845983
140.9,131126.210603,1228.844432,74200.024321,-7.93128489,-0.80876598,110100.00,0.628263,4.16497686,0.0000002446,0.0202,3300.00,4140000.00,-588501.531796
141.0,131249.095046,1228.051303,74197.594218,-7.93088030,-0.80872472,110100.00,0.618446,4.16228868,0.0000002411,0.0199,3300.00,4140000.00,-588452.238042
141.1,131371.900176,1227.258215,74195.164115,-7.93047595,-0.80868349,110100.00,0.608788,4.15960063,0.0000002376,0.0197,3300.00,4140000.00,-588402.964713
141.2,131494.625998,1226.465168,74192.734012,-7.93007185,-0.80864228,110100.00,0.599286,4.15691272,0.0000002342,0.0194,3300.00,4140000.00,-588353.711801
141.3,131617.272515,1225.672160,74190.303909,-7.92966801,-0.80860110,110100.00,0.589938,4.15422494,0.0000002309,0.0191,3300.00,4140000.00,-588304.479298
141.4,131739.839731,1224.879194,74187.873806,-7.92926441,-0.80855995,110100.00,0.580740,4.15153730,0.0000002276,0.0188,3300.00,4140000.00,-588255.267195
141.5,131862.327650,1224.086267,74185.443703,-7.92886106,-0.80851882,110100.00,0.571690,4.14884980,0.0000002243,0.0186,3300.00,4140000.00,-588206.075483
141.6,131984.736277,1223.293381,74183.013600,-7.92845795,-0.80847771,110100.00,0.562787,4.14616244,0.0000002211,0.0183,3300.00,4140000.00,-588156.904156
141.7,132107.065615,1222.500535,74180.583497,-7.92805510,-0.80843663,110100.00,0.554026,4.14347521,0.0000002179,0.0180,3300.00,4140000.00,-588107.753204
141.8,132229.315668,1221.707730,74178.153394,-7.92765249,-0.80839558,110100.00,0.545407,4.14078812,0.0000002148,0.0178,3300.00,4140000.00,-588058.622621
141.9,132351.486441,1220.914965,74175.723291,-7.92725013,-0.80835455,110100.00,0.536926,4.13810117,0.0000002118,0.0175,3300.00,4140000.00,-588009.512396
142.0,132473.577938,1220.122240,74173.293189,-7.92684802,-0.80831354,110100.00,0.528582,4.13541435,0.0000002087,0.0173,3300.00,4140000.00,-587960.422524
142.1,132595.590162,1219.329555,74170.863086,-7.92644616,-0.80827257,110100.00,0.520372,4.13272767,0.0000002058,0.0170,3300.00,4140000.00,-587911.352995
142.2,132717.523117,1218.536910,74168.432983,-7.92604455,-0.80823161,110100.00,0.512294,4.13004112,0.0000002028,0.0168,3300.00,4140000.00,-587862.303802
142.3,132839.376808,1217.744306,74166.002880,-7.92564318,-0.80819068,110100.00,0.504345,4.12735471,0.0000001999,0.0165,3300.00,4140000.00,-587813.274938
142.4,132961.151239,1216.951741,74163.572777,-7.92524206,-0.80814978,110100.00,0.496525,4.12466844,0.0000001971,0.0163,3300.00,4140000.00,-587764.266393
142.5,133082.846413,1216.159217,74161.142674,-7.92484119,-0.80810890,110100.00,0.488829,4.12198230,0.0000001943,0.0161,3300.00,4140000.00,-587715.278161
142.6,133204.462335,1215.366733,74158.712571,-7.92444057,-0.80806805,110100.00,0.481257,4.11929630,0.0000001915,0.0158,3300.00,4140000.00,-587666.310234
142.7,133325.999008,1214.574289,74156.282468,-7.92404019,-0.80802723,110100.00,0.473806,4.11661043,0.0000001888,0.0156,3300.00,4140000.00,-587617.362604
142.8,133447.456437,1213.781885,74153.852365,-7.92364006,-0.80798642,110100.00,0.466475,4.11392470,0.0000001861,0.0154,3300.00,4140000.00,-587568.435263
142.9,133568.834625,1212.989521,74151.422262,-7.92324018,-0.80794565,110100.00,0.459261,4.11123911,0.0000001835,0.0152,3300.00,4140000.00,-587519.528204
143.0,133690.133577,1212.197197,74148.992159,-7.92284054,-0.80790490,110100.00,0.452162,4.10855365,0.0000001809,0.0150,3300.00,4140000.00,-587470.641419
143.1,133811.353297,1211.404913,74146.562056,-7.92244116,-0.80786417,110100.00,0.445177,4.10586833,0.0000001783,0.0148,3300.00,4140000.00,-587421.774901
143.2,133932.493788,1210.612669,74144.131953,-7.92204202,-0.80782347,110100.00,0.438304,4.10318314,0.0000001758,0.0145,3300.00,4140000.00,-587372.928643
143.3,134053.555055,1209.820465,74141.701851,-7.92164312,-0.80778279,110100.00,0.431540,4.10049809,0.0000001733,0.0143,3300.00,4140000.00,-587324.102635
143.4,134174.537102,1209.028300,74139.271748,-7.92124448,-0.80774214,110100.00,0.424884,4.09781317,0.0000001709,0.0141,3300.00,4140000.00,-587275.296873
143.5,134295.439932,1208.236176,74136.841645,-7.92084608,-0.80770152,110100.00,0.418335,4.09512839,0.0000001685,0.0139,3300.00,4140000.00,-587226.511347
143.6,134416.263549,1207.444091,74134.411542,-7.92044792,-0.80766092,110100.00,0.411890,4.09244374,0.0000001661,0.0137,3300.00,4140000.00,-587177.746051
143.7,134537.007958,1206.652046,74131.981439,-7.92005002,-0.80762034,110100.00,0.405548,4.08975923,0.0000001637,0.0135,3300.00,4140000.00,-587129.000976
143.8,134657.673163,1205.860041,74129.551336,-7.91965236,-0.80757979,110100.00,0.399307,4.08707485,0.0000001614,0.0134,3300.00,4140000.00,-587080.276117
143.9,134778.259167,1205.068076,74127.121233,-7.91925495,-0.80753927,110100.00,0.393165,4.08439061,0.0000001592,0.0132,3300.00,4140000.00,-587031.571466
144.0,134898.765975,1204.276151,74124.691130,-7.91885778,-0.80749877,110100.00,0.387121,4.08170650,0.0000001569,0.0130,3300.00,4140000.00,-586982.887014
144.1,135019.193590,1203.484265,74122.261027,-7.91846086,-0.80745829,110100.00,0.381173,4.07902252,0.0000001547,0.0128,3300.00,4140000.00,-586934.222757
144.2,135139.542016,1202.692419,74119.830924,-7.91806419,-0.80741784,110100.00,0.375320,4.07633869,0.0000001525,0.0126,3300.00,4140000.00,-586885.578685
144.3,135259.811258,1201.900612,74117.400821,-7.91766776,-0.80737742,110100.00,0.369560,4.07365498,0.0000001504,0.0124,3300.00,4140000.00,-586836.954792
144.4,135380.001320,1201.108846,74114.970718,-7.91727158,-0.80733702,110100.00,0.363891,4.07097141,0.0000001483,0.0123,3300.00,4140000.00,-586788.351070
144.5,135500.112204,1200.317118,74112.540615,-7.91687564,-0.80729664,110100.00,0.358312,4.06828797,0.0000001462,0.0121,3300.00,4140000.00,-586739.767514
144.6,135620.143916,1199.525431,74110.110513,-7.91647995,-0.80725630,110100.00,0.352822,4.06560467,0.0000001442,0.0119,3300.00,4140000.00,-586691.204115
144.7,135740.096459,1198.733783,74107.680410,-7.91608451,-0.80721597,110100.00,0.347419,4.06292151,0.0000001421,0.0118,3300.00,4140000.00,-586642.660867
144.8,135859.969837,1197.942174,74105.250307,-7.91568931,-0.80717567,110100.00,0.342102,4.06023847,0.0000001401,0.0116,3300.00,4140000.00,-586594.137762
144.9,135979.764055,1197.150605,74102.820204,-7.91529436,-0.80713540,110100.00,0.336868,4.05755557,0.0000001382,0.0114,3300.00,4140000.00,-586545.634794
145.0,136099.479115,1196.359076,74100.390101,-7.91489965,-0.80709515,110100.00,0.331718,4.05487281,0.0000001363,0.0113,3300.00,4140000.00,-586497.151956
145.1,136219.115023,1195.567586,74097.959998,-7.91450519,-0.80705493,110100.00,0.326649,4.05219017,0.0000001343,0.0111,3300.00,4140000.00,-586448.689240
145.2,136338.671781,1194.776136,74095.529895,-7.91411098,-0.80701473,110100.00,0.321661,4.04950768,0.0000001325,0.0110,3300.00,4140000.00,-586400.246640
145.3,136458.149395,1193.984724,74093.099792,-7.91371701,-0.80697455,110100.00,0.316751,4.04682531,0.0000001306,0.0108,3300.00,4140000.00,-586351.824150
145.4,136577.547867,1193.193353,74090.669689,-7.91332329,-0.80693441,110100.00,0.311919,4.04414308,0.0000001288,0.0107,3300.00,4140000.00,-586303.421761
145.5,136696.867203,1192.402020,74088.239586,-7.91292981,-0.80689428,110100.00,0.307163,4.04146098,0.0000001270,0.0105,3300.00,4140000.00,-586255.039468
145.6,136816.107405,1191.610727,74085.809483,-7.91253658,-0.80685418,110100.00,0.302482,4.03877902,0.0000001252,0.0104,3300.00,4140000.00,-586206.677264
145.7,136935.268478,1190.819474,74083.379380,-7.91214359,-0.80681411,110100.00,0.297875,4.03609719,0.0000001235,0.0102,3300.00,4140000.00,-586158.335141
145.8,137054.350425,1190.028259,74080.949277,-7.91175085,-0.80677406,110100.00,0.293341,4.03341549,0.0000001218,0.0101,3300.00,4140000.00,-586110.013094
145.9,137173.353251,1189.237084,74078.519175,-7.91135835,-0.80673404,110100.00,0.288878,4.03073392,0.0000001201,0.0099,3300.00,4140000.00,-586061.711114
146.0,137292.276959,1188.445948,74076.089072,-7.91096610,-0.80669404,110100.00,0.284486,4.02805249,0.0000001184,0.0098,3300.00,4140000.00,-586013.429197
146.1,137411.121554,1187.654852,74073.658969,-7.91057409,-0.80665407,110100.00,0.280163,4.02537119,0.0000001168,0.0097,3300.00,4140000.00,-585965.167334
146.2,137529.887039,1186.863794,74071.228866,-7.91018233,-0.80661412,110100.00,0.275907,4.02269003,0.0000001151,0.0095,3300.00,4140000.00,-585916.925520
146.3,137648.573419,1186.072776,74068.798763,-7.90979081,-0.80657419,110100.00,0.271719,4.02000899,0.0000001136,0.0094,3300.00,4140000.00,-585868.703748
146.4,137767.180696,1185.281797,74066.368660,-7.90939954,-0.80653429,110100.00,0.267597,4.01732809,0.0000001120,0.0093,3300.00,4140000.00,-585820.502010
146.5,137885.708876,1184.490857,74063.938557,-7.90900851,-0.80649442,110100.00,0.263539,4.01464733,0.0000001104,0.0091,3300.00,4140000.00,-585772.320302
146.6,138004.157962,1183.699956,74061.508454,-7.90861773,-0.80645457,110100.00,0.259545,4.01196669,0.0000001089,0.0090,3300.00,4140000.00,-585724.158615
146.7,138122.527957,1182.909095,74059.078351,-7.90822719,-0.80641475,110100.00,0.255614,4.00928619,0.0000001074,0.0089,3300.00,4140000.00,-585676.016943
146.8,138240.818867,1182.118272,74056.648248,-7.90783689,-0.80637495,110100.00,0.251744,4.00660582,0.0000001059,0.0088,3300.00,4140000.00,-585627.895281
146.9,138359.030694,1181.327488,74054.218145,-7.90744684,-0.80633518,110100.00,0.247935,4.00392558,0.0000001044,0.0086,3300.00,4140000.00,-585579.793621
147.0,138477.163443,1180.536743,74051.788042,-7.90705704,-0.80629543,110100.00,0.244186,4.00124547,0.0000001030,0.0085,3300.00,4140000.00,-585531.711957
147.1,138595.217117,1179.746038,74049.357939,-7.90666748,-0.80625570,110100.00,0.240496,3.99856550,0.0000001016,0.0084,3300.00,4140000.00,-585483.650282
147.2,138713.191721,1178.955371,74046.927837,-7.90627816,-0.80621600,110100.00,0.236863,3.99588566,0.0000001002,0.0083,3300.00,4140000.00,-585435.608590
147.3,138831.087258,1178.164743,74044.497734,-7.90588909,-0.80617633,110100.00,0.233287,3.99320595,0.0000000988,0.0082,3300.00,4140000.00,-585387.586875
147.4,138948.903732,1177.374154,74042.067631,-7.90550026,-0.80613668,110100.00,0.229767,3.99052637,0.0000000974,0.0081,3300.00,4140000.00,-585339.585130
147.5,139066.641148,1176.583604,74039.637528,-7.90511168,-0.80609705,110100.00,0.226302,3.98784692,0.0000000961,0.0079,3300.00,4140000.00,-585291.603349
147.6,139184.299508,1175.793093,74037.207425,-7.90472334,-0.80605745,110100.00,0.222892,3.98516761,0.0000000948,0.0078,3300.00,4140000.00,-585243.641526
147.7,139301.878818,1175.002621,74034.777322,-7.90433524,-0.80601788,110100.00,0.219534,3.98248843,0.0000000935,0.0077,3300.00,4140000.00,-585195.699653
147.8,139419.379080,1174.212187,74032.347219,-7.90394739,-0.80597833,110100.00,0.216229,3.97980938,0.0000000922,0.0076,3300.00,4140000.00,-585147.777726
147.9,139536.800298,1173.421793,74029.917116,-7.90355978,-0.80593881,110100.00,0.212975,3.97713046,0.0000000909,0.0075,3300.00,4140000.00,-585099.875737
148.0,139654.142478,1172.631437,74027.487013,-7.90317242,-0.80589931,110100.00,0.209773,3.97445167,0.0000000897,0.0074,3300.00,4140000.00,-585051.993680
148.1,139771.405621,1171.841119,74025.056910,-7.90278530,-0.80585983,110100.00,0.206620,3.97177301,0.0000000885,0.0073,3300.00,4140000.00,-585004.131549
148.2,139888.589733,1171.050841,74022.626807,-7.90239842,-0.80582038,110100.00,0.203516,3.96909448,0.0000000872,0.0072,3300.00,4140000.00,-584956.289337
148.3,140005.694817,1170.260601,74020.196704,-7.90201179,-0.80578095,110100.00,0.200461,3.96641609,0.0000000861,0.0071,3300.00,4140000.00,-584908.467039
148.4,140122.720877,1169.470400,74017.766601,-7.90162540,-0.80574155,110100.00,0.197453,3.96373782,0.0000000849,0.0070,3300.00,4140000.00,-584860.664648
148.5,140239.667917,1168.680237,74015.336499,-7.90123925,-0.80570218,110100.00,0.194492,3.96105969,0.0000000837,0.0069,3300.00,4140000.00,-584812.882158
148.6,140356.535941,1167.890113,74012.906396,-7.90085335,-0.80566283,110100.00,0.191576,3.95838169,0.0000000826,0.0068,3300.00,4140000.00,-584765.119563
148.7,140473.324953,1167.100028,74010.476293,-7.90046769,-0.80562350,110100.00,0.188707,3.95570382,0.0000000814,0.0067,3300.00,4140000.00,-584717.376857
148.8,140590.034955,1166.309981,74008.046190,-7.90008228,-0.80558420,110100.00,0.185881,3.95302608,0.0000000803,0.0066,3300.00,4140000.00,-584669.654033
148.9,140706.665953,1165.519973,74005.616087,-7.89969710,-0.80554492,110100.00,0.183100,3.95034847,0.0000000792,0.0066,3300.00,4140000.00,-584621.951085
149.0,140823.217951,1164.730003,74003.185984,-7.89931217,-0.80550567,110100.00,0.180362,3.94767099,0.0000000782,0.0065,3300.00,4140000.00,-584574.268008
149.1,140939.690951,1163.940072,74000.755881,-7.89892749,-0.80546644,110100.00,0.177666,3.94499364,0.0000000771,0.0064,3300.00,4140000.00,-584526.604794
149.2,141056.084958,1163.150179,73998.325778,-7.89854305,-0.80542724,110100.00,0.175012,3.94231642,0.0000000760,0.0063,3300.00,4140000.00,-584478.961439
149.3,141172.399976,1162.360325,73995.895675,-7.89815885,-0.80538806,110100.00,0.172399,3.93963933,0.0000000750,0.0062,3300.00,4140000.00,-584431.337935
149.4,141288.636009,1161.570509,73993.465572,-7.89777489,-0.80534891,110100.00,0.169826,3.93696238,0.0000000740,0.0061,3300.00,4140000.00,-584383.734277
149.5,141404.793060,1160.780732,73991.035469,-7.89739117,-0.80530978,110100.00,0.167294,3.93428555,0.0000000730,0.0060,3300.00,4140000.00,-584336.150459
149.6,141520.871133,1159.990992,73988.605366,-7.89700770,-0.80527068,110100.00,0.164800,3.93160885,0.0000000720,0.0060,3300.00,4140000.00,-584288.586474
149.7,141636.870232,1159.201292,73986.175263,-7.89662447,-0.80523160,110100.00,0.162345,3.92893228,0.0000000710,0.0059,3300.00,4140000.00,-584241.042317
149.8,141752.790361,1158.411629,73983.745161,-7.89624149,-0.80519255,110100.00,0.159928,3.92625584,0.0000000701,0.0058,3300.00,4140000.00,-584193.517982
149.9,141868.631524,1157.622005,73981.315058,-7.89585874,-0.80515352,110100.00,0.157548,3.92357954,0.0000000691,0.0057,3300.00,4140000.00,-584146.013463
150.0,141984.393725,1156.832419,73978.884955,-7.89547624,-0.80511451,110100.00,0.155205,3.92090336,0.0000000682,0.0056,3300.00,4140000.00,-584098.528753
150.1,142100.076967,1156.042872,73976.454852,-7.89509399,-0.80507553,110100.00,0.152898,3.91822731,0.0000000673,0.0056,3300.00,4140000.00,-584051.063846
150.2,142215.681254,1155.253362,73974.024749,-7.89471197,-0.80503658,110100.00,0.150627,3.91555139,0.0000000664,0.0055,3300.00,4140000.00,-584003.618738
150.3,142331.206590,1154.463891,73971.594646,-7.89433020,-0.80499765,110100.00,0.148390,3.91287560,0.0000000655,0.0054,3300.00,4140000.00,-583956.193421
150.4,142446.652979,1153.674458,73969.164543,-7.89394867,-0.80495874,110100.00,0.146189,3.91019994,0.0000000646,0.0053,3300.00,4140000.00,-583908.787890
150.5,142562.020425,1152.885063,73966.734440,-7.89356738,-0.80491986,110100.00,0.144021,3.90752441,0.0000000637,0.0053,3300.00,4140000.00,-583861.402139
150.6,142677.308931,1152.095706,73964.304337,-7.89318633,-0.80488101,110100.00,0.141886,3.90484901,0.0000000628,0.0052,3300.00,4140000.00,-583814.036162
150.7,142792.518502,1151.306388,73961.874234,-7.89280553,-0.80484218,110100.00,0.139784,3.90217373,0.0000000620,0.0051,3300.00,4140000.00,-583766.689953
150.8,142907.649141,1150.517107,73959.444131,-7.89242497,-0.80480337,110100.00,0.137714,3.89949859,0.0000000612,0.0051,3300.00,4140000.00,-583719.363506
150.9,143022.700851,1149.727865,73957.014028,-7.89204465,-0.80476459,110100.00,0.135677,3.89682358,0.0000000603,0.0050,3300.00,4140000.00,-583672.056816
151.0,143137.673638,1148.938660,73954.583925,-7.89166457,-0.80472583,110100.00,0.133670,3.89414869,0.0000000595,0.0049,3300.00,4140000.00,-583624.769875
151.1,143252.567504,1148.149494,73952.153823,-7.89128474,-0.80468710,110100.00,0.131694,3.89147393,0.0000000587,0.0049,3300.00,4140000.00,-583577.502680
151.2,143367.382453,1147.360365,73949.723720,-7.89090514,-0.80464839,110100.00,0.129749,3.88879931,0.0000000579,0.0048,3300.00,4140000.00,-583530.255223
151.3,143482.118490,1146.571275,73947.293617,-7.89052579,-0.80460971,110100.00,0.127833,3.88612481,0.0000000572,0.0047,3300.00,4140000.00,-583483.027500
151.4,143596.775617,1145.782222,73944.863514,-7.89014668,-0.80457105,110100.00,0.125947,3.88345044,0.0000000564,0.0047,3300.00,4140000.00,-583435.819503
151.5,143711.353839,1144.993208,73942.433411,-7.88976781,-0.80453242,110100.00,0.124089,3.88077619,0.0000000556,0.0046,3300.00,4140000.00,-583388.631227
