Time_s,Height_m,Thrust_N,Drag_N,Inertial_Force_N,Accel_ms2,Velocity_ms
189.82,143889.9,0,0,-182448,-9.38,1021.4
189.83,143900.1,0,0,-182447.5,-9.38,1021.3
189.84,143910.3,0,0,-182446.9,-9.38,1021.2
189.85,143920.5,0,0,-182446.3,-9.38,1021.1
189.86,143930.7,0,0,-182445.7,-9.38,1021.1
189.87,143941,0,0,-182445.2,-9.38,1021
189.88,143951.2,0,0,-182444.6,-9.38,1020.9
189.89,143961.4,0,0,-182444,-9.38,1020.8
189.9,143971.6,0,0,-182443.4,-9.38,1020.7
189.91,143981.8,0,0,-182442.9,-9.38,1020.6
189.92,143992,0,0,-182442.3,-9.38,1020.5
189.93,144002.2,0,0,-182441.7,-9.38,1020.4
189.94,144012.4,0,0,-182441.2,-9.38,1020.3
189.95,144022.6,0,0,-182440.6,-9.38,1020.2
189.96,144032.8,0,0,-182440,-9.38,1020.1
189.97,144043,0,0,-182439.4,-9.38,1020
189.98,144053.2,0,0,-182438.9,-9.38,1019.9
189.99,144063.4,0,0,-182438.3,-9.38,1019.8
190,144073.6,0,0,-182437.7,-9.38,1019.7
190.01,144083.8,0,0,-182437.1,-9.38,1019.6
190.02,144094,0,0,-182436.6,-9.38,1019.6
190.03,144104.2,0,0,-182436,-9.38,1019.5
190.04,144114.4,0,0,-182435.4,-9.38,1019.4
190.05,144124.6,0,0,-182434.9,-9.38,1019.3
190.06,144134.8,0,0,-182434.3,-9.38,1019.2
190.07,144145,0,0,-182433.7,-9.38,1019.1
190.08,144155.2,0,0,-182433.1,-9.38,1019
190.09,144165.3,0,0,-182432.6,-9.38,1018.9
190.1,144175.5,0,0,-182432,-9.38,1018.8
190.11,144185.7,0,0,-182431.4,-9.38,1018.7
190.12,144195.9,0,0,-182430.9,-9.38,1018.6
190.13,144206.1,0,0,-182430.3,-9.38,1018.5
190.14,144216.3,0,0,-182429.7,-9.38,1018.4
190.15,144226.5,0,0,-182429.1,-9.38,1018.3
190.16,144236.6,0,0,-182428.6,-9.38,1018.2
190.17,144246.8,0,0,-182428,-9.38,1018.1
190.18,144257,0,0,-182427.4,-9.38,1018.1
190.19,144267.2,0,0,-182426.9,-9.38,1018
190.2,144277.4,0,0,-182426.3,-9.38,1017.9
190.21,144287.5,0,0,-182425.7,-9.38,1017.8
